source,target,relationship,followers,platform,predicted_sentiment,content,date,layanan
kitabertemuu,@indihome,mention,0,twitter,,,,IndiHome
jan_ichal,@itaadori,mention,0,twitter,,,,IndiHome
jan_ichal,@indihomecare,mention,0,twitter,,,,IndiHome
totojuro,@indihome,mention,0,twitter,,,,IndiHome
sunnyflouv,@indihome,mention,0,twitter,,,,IndiHome
taeteaice92,@indihome,mention,0,twitter,,,,IndiHome
indihome,@alfianfadli,mention,0,twitter,,,,IndiHome
indihome,@whysooseriously,mention,0,twitter,,,,IndiHome
muhammadgalvin,@indihome,mention,0,twitter,,,,IndiHome
sanlgidaboy,@indihome,mention,0,twitter,,,,IndiHome
telkomsel,@rbayuokt,mention,0,twitter,,,,IndiHome
fridayfine_,@indihome,mention,0,twitter,,,,IndiHome
tenesa_telkom,@dadarpanass,mention,0,twitter,,,,IndiHome
tenesa_telkom,@telkomjabar,mention,0,twitter,,,,IndiHome
moneignfs,@indihome,mention,0,twitter,,,,IndiHome
moneignfs,@indihomecare,mention,0,twitter,,,,IndiHome
vanilapril,@indihomecare,mention,0,twitter,,,,IndiHome
rbayuokt,@telkomsel,mention,0,twitter,,,,IndiHome
rbayuokt,@indihomecare,mention,0,twitter,,,,IndiHome
rbayuokt,@indihome,mention,0,twitter,,,,IndiHome
grok,@yat_ever,mention,0,twitter,,,,IndiHome
aseptea09,@iniminneo,mention,0,twitter,,,,IndiHome
aseptea09,@shiiippuden,mention,0,twitter,,,,IndiHome
aseptea09,@titimentarii,mention,0,twitter,,,,IndiHome
aseptea09,@emmyrachmawati,mention,0,twitter,,,,IndiHome
telkomsel,@kokogrinti,mention,0,twitter,,,,IndiHome
indihome,@awinkzen,mention,0,twitter,,,,IndiHome
kokogrinti,@telkomsel,mention,0,twitter,,,,IndiHome
kokogrinti,@indihome,mention,0,twitter,,,,IndiHome
adaaaaamumumu,@telkomsel,mention,0,twitter,,,,IndiHome
adaaaaamumumu,@indihomecare,mention,0,twitter,,,,IndiHome
adaaaaamumumu,@indihome,mention,0,twitter,,,,IndiHome
myunxgjae,@indihome,mention,0,twitter,,,,IndiHome
indihome,@dypvy,mention,0,twitter,,,,IndiHome
ianojol77,@indihome,mention,0,twitter,,,,IndiHome
ianojol77,@syarifahmad75,mention,0,twitter,,,,IndiHome
indihome,@minw0nn,mention,0,twitter,,,,IndiHome
perkutut17jsn,@indihomecare,mention,0,twitter,,,,IndiHome
perkutut17jsn,@tel,mention,0,twitter,,,,IndiHome
indihome,@ahfkralw_,mention,0,twitter,,,,IndiHome
indihome,@herifuadhi,mention,0,twitter,,,,IndiHome
indihome,@senchtums,mention,0,twitter,,,,IndiHome
justkey_,@telkomsel,mention,0,twitter,,,,IndiHome
bungamerah___,@indihome,mention,0,twitter,,,,IndiHome
bungamerah___,@indihomecare,mention,0,twitter,,,,IndiHome
hokky79,@moratelindo,mention,0,twitter,,,,IndiHome
hokky79,@prabowo,mention,0,twitter,,,,IndiHome
hokky79,@hotmanparis,mention,0,twitter,,,,IndiHome
buatrisettopik,@keshikiayame,mention,0,twitter,,,,IndiHome
alfianfadli,@indihomecare,mention,0,twitter,,,,IndiHome
jiahellyeah,@indihome,mention,0,twitter,,,,IndiHome
indihome,@snojaez,mention,0,twitter,,,,IndiHome
indihome,@josephsaul,mention,0,twitter,,,,IndiHome
indihome,@codesduty,mention,0,twitter,,,,IndiHome
pusgmz,@indihome,mention,0,twitter,,,,IndiHome
gitaimyut,@telkomjabar,mention,0,twitter,,,,IndiHome
gitaimyut,@indihome,mention,0,twitter,,,,IndiHome
gitaimyut,@indihomecare,mention,0,twitter,,,,IndiHome
sunnyflouv,@indihomecare,mention,0,twitter,,,,IndiHome
josephsaul,@indihomecare,mention,0,twitter,,,,IndiHome
josephsaul,@indihome,mention,0,twitter,,,,IndiHome
storyuntlod,@indihome,mention,0,twitter,,,,IndiHome
pineaprl,@indihomecare,mention,0,twitter,,,,IndiHome
libr0cubicular,@indihomecare,mention,0,twitter,,,,IndiHome
oldme25,@indihome,mention,0,twitter,,,,IndiHome
jihoonisgf,@indihome,mention,0,twitter,,,,IndiHome
dw_gre,@indihomecare,mention,0,twitter,,,,IndiHome
chanieaceah,@awyndoank,mention,0,twitter,,,,IndiHome
chanieaceah,@tanyakanrl,mention,0,twitter,,,,IndiHome
chanieaceah,@indihomecare,mention,0,twitter,,,,IndiHome
dw_gre,@pvpmkin,mention,0,twitter,,,,IndiHome
hanyohannnnnn,@indihome,mention,0,twitter,,,,IndiHome
hoodiesbinnie,@indihome,mention,0,twitter,,,,IndiHome
iscatruby,@indihomecare,mention,0,twitter,,,,IndiHome
iscatruby,@indihome,mention,0,twitter,,,,IndiHome
telkomsel,@biyoletta,mention,0,twitter,,,,IndiHome
uribuan,@indihome,mention,0,twitter,,,,IndiHome
dw_gre,@oneourly,mention,0,twitter,,,,IndiHome
faeezempire,@indihome,mention,0,twitter,,,,IndiHome
biyoletta,@telkomsel,mention,0,twitter,,,,IndiHome
novanpandana,@indihome,mention,0,twitter,,,,IndiHome
indihome,@pvpmkin,mention,0,twitter,,,,IndiHome
hanyohannnnnn,@indihomecare,mention,0,twitter,,,,IndiHome
indihome,@moneignfs,mention,0,twitter,,,,IndiHome
indihome,@riorioandikas,mention,0,twitter,,,,IndiHome
moccasionne,@indihome,mention,0,twitter,,,,IndiHome
indihome,@channeref,mention,0,twitter,,,,IndiHome
mercw16,@indihome,mention,0,twitter,,,,IndiHome
mercw16,@indihomecare,mention,0,twitter,,,,IndiHome
indihome,@angelliestblood,mention,0,twitter,,,,IndiHome
indihome,@bagusbissa80477,mention,0,twitter,,,,IndiHome
imnotwaterbruh,@indihome,mention,0,twitter,,,,IndiHome
indihome,@hmbhay,mention,0,twitter,,,,IndiHome
aidilaira_,@indihome,mention,0,twitter,,,,IndiHome
ry_hadithya,@indihomecare,mention,0,twitter,,,,IndiHome
indihome,@md_ican,mention,0,twitter,,,,IndiHome
indihome,@marsyamalina,mention,0,twitter,,,,IndiHome
indihome,@kisutboi,mention,0,twitter,,,,IndiHome
tinnhoism,@indihome,mention,0,twitter,,,,IndiHome
indihome,@baekvoc,mention,0,twitter,,,,IndiHome
riorioandikas,@indihomecare,mention,0,twitter,,,,IndiHome
riorioandikas,@indihome,mention,0,twitter,,,,IndiHome
indihome,@oldme25,mention,0,twitter,,,,IndiHome
indihome,@oldme25internetnya,mention,0,twitter,,,,IndiHome
indihome,@clyzkdln,mention,0,twitter,,,,IndiHome
awinkzen,@indihomecare,mention,0,twitter,,,,IndiHome
indihome,@emmammemmi,mention,0,twitter,,,,IndiHome
indihome,@txrquooiise,mention,0,twitter,,,,IndiHome
indihome,@rbigbass,mention,0,twitter,,,,IndiHome
indihome,@tiaraayuni72810,mention,0,twitter,,,,IndiHome
telkomsel,@jemboedbalap,mention,0,twitter,,,,IndiHome
maunklana,@tanyakanrl,mention,0,twitter,,,,IndiHome
maunklana,@indihome,mention,0,twitter,,,,IndiHome
jemboedbalap,@telkomsel,mention,0,twitter,,,,IndiHome
jemboedbalap,@indihome,mention,0,twitter,,,,IndiHome
indihome,@the_julian27,mention,0,twitter,,,,IndiHome
indihome,@arvrrrr,mention,0,twitter,,,,IndiHome
letmeseetyo,@tanyakanrl,mention,0,twitter,,,,IndiHome
ilcveuso,@squidwardfc,mention,0,twitter,,,,IndiHome
arieffige,@telkomsel,mention,0,twitter,,,,IndiHome
dypvy,@indihome,mention,0,twitter,,,,IndiHome
dypvy,@indihomecare,mention,0,twitter,,,,IndiHome
fridayfine_,@indihomecare,mention,0,twitter,,,,IndiHome
minw0nn,@tanyakanrl,mention,0,twitter,,,,IndiHome
indihome,@joonqdunk,mention,0,twitter,,,,IndiHome
minutiaeofmine,@indihome,mention,0,twitter,,,,IndiHome
yudiadhitiya,@indihome,mention,0,twitter,,,,IndiHome
indihome,@yudiadhitiya,mention,0,twitter,,,,IndiHome
indihome,@ikatpinggank,mention,0,twitter,,,,IndiHome
indihome,@melaaniss,mention,0,twitter,,,,IndiHome
qqtrk,@tanyarlfes,mention,0,twitter,,,,IndiHome
indihome,@iniuserberisik,mention,0,twitter,,,,IndiHome
dadarpanass,@indihome,mention,0,twitter,,,,IndiHome
dadarpanass,@indihomecare,mention,0,twitter,,,,IndiHome
dadarpanass,@telkomjabar,mention,0,twitter,,,,IndiHome
dadarpanass,@tenesa_telkom,mention,0,twitter,,,,IndiHome
indihome,@saipudinasep09,mention,0,twitter,,,,IndiHome
papepalpuyyy,@indihome,mention,0,twitter,,,,IndiHome
ahfkralw_,@tanyarlfes,mention,0,twitter,,,,IndiHome
sipalingmario,@iniminneo,mention,0,twitter,,,,IndiHome
sipalingmario,@fene_sya,mention,0,twitter,,,,IndiHome
sipalingmario,@07nanas,mention,0,twitter,,,,IndiHome
sipalingmario,@riskimubarrak99,mention,0,twitter,,,,IndiHome
ideva76338,@indihomecare,mention,0,twitter,,,,IndiHome
frizzkaaaaaaaa,@indihome,mention,0,twitter,,,,IndiHome
indihome,@ronhaysnaidur,mention,0,twitter,,,,IndiHome
indihome,@jaeiixir,mention,0,twitter,,,,IndiHome
buyamecca,@indihome,mention,0,twitter,,,,IndiHome
indihome,@myunxgjae,mention,0,twitter,,,,IndiHome
indihome,@ohmycancer,mention,0,twitter,,,,IndiHome
tahutahubulat1,@tanyarlfes,mention,0,twitter,,,,IndiHome
bonif_anggit,@indihome,mention,0,twitter,,,,IndiHome
agandul,@indihome,mention,0,twitter,,,,IndiHome
indihome,@agandul,mention,0,twitter,,,,IndiHome
junhanpakehelm,@restajiii,mention,0,twitter,,,,IndiHome
junhanpakehelm,@indihomecare,mention,0,twitter,,,,IndiHome
rivtya17,@iniminneo,mention,0,twitter,,,,IndiHome
rivtya17,@durikansotong,mention,0,twitter,,,,IndiHome
rivtya17,@ronald_rushy,mention,0,twitter,,,,IndiHome
rivtya17,@riska_hnm,mention,0,twitter,,,,IndiHome
angemoen,@honeyphamnj,mention,0,twitter,,,,IndiHome
trnnkets,@tanyarlfes,mention,0,twitter,,,,IndiHome
kyotolate,@tanyarlfes,mention,0,twitter,,,,IndiHome
dickylohanto,@indihome,mention,0,twitter,,,,IndiHome
firstmediacares,@mardoniusriel,mention,0,twitter,,,,IndiHome
mardoniusriel,@indihome,mention,0,twitter,,,,IndiHome
mardoniusriel,@firstmediacares,mention,0,twitter,,,,IndiHome
telkomsel,@sekedarnya2020,mention,0,twitter,,,,IndiHome
bunnmiu,@indihome,mention,0,twitter,,,,IndiHome
geeminizt,@indihome,mention,0,twitter,,,,IndiHome
lizyeonn,@indihome,mention,0,twitter,,,,IndiHome
erensdayy,@indihomecare,mention,0,twitter,,,,IndiHome
ronhaysnaidur,@indihomecare,mention,0,twitter,,,,IndiHome
ronhaysnaidur,@jaeiixir,mention,0,twitter,,,,IndiHome
ronhaysnaidur,@indihome,mention,0,twitter,,,,IndiHome
laulaaa3,@indihome,mention,0,twitter,,,,IndiHome
dieliatin,@iniminneo,mention,0,twitter,,,,IndiHome
dieliatin,@uwoooh,mention,0,twitter,,,,IndiHome
dieliatin,@yagadigi,mention,0,twitter,,,,IndiHome
dieliatin,@iday4g,mention,0,twitter,,,,IndiHome
myunxgjae,@indihomecare,mention,0,twitter,,,,IndiHome
tcodeez,@indihome,mention,0,twitter,,,,IndiHome
grediynt,@txtfromvalorant,mention,0,twitter,,,,IndiHome
mejesticsoul,@indihome,mention,0,twitter,,,,IndiHome
mejesticsoul,@tinnybearrrr,mention,0,twitter,,,,IndiHome
indihome,@bunnmiu,mention,0,twitter,,,,IndiHome
indihome,@tinnybearrrr,mention,0,twitter,,,,IndiHome
bokutoheii,@indihome,mention,0,twitter,,,,IndiHome
indihome,@mejesticsoul,mention,0,twitter,,,,IndiHome
zenizsu,@syintiaivoni,mention,0,twitter,,,,IndiHome
zenizsu,@tokopedijee,mention,0,twitter,,,,IndiHome
indihome,@tcodeez,mention,0,twitter,,,,IndiHome
bagusbissa80477,@indihome,mention,0,twitter,,,,IndiHome
indihome,@donzzkyy,mention,0,twitter,,,,IndiHome
liliputjoon,@indihomecare,mention,0,twitter,,,,IndiHome
gdidot,@indihome,mention,0,twitter,,,,IndiHome
indihome,@hny_ptr,mention,0,twitter,,,,IndiHome
tasteawfully,@indihome,mention,0,twitter,,,,IndiHome
jenlyyzeu_,@roblox_fess,mention,0,twitter,,,,IndiHome
kepodehkamu1211,@indihome,mention,0,twitter,,,,IndiHome
inguskumeler,@iniminneo,mention,0,twitter,,,,IndiHome
inguskumeler,@lisasurihani,mention,0,twitter,,,,IndiHome
inguskumeler,@dinamanzo,mention,0,twitter,,,,IndiHome
inguskumeler,@muhammadhananto,mention,0,twitter,,,,IndiHome
indihome,@prwtyyylipss,mention,0,twitter,,,,IndiHome
juatah,@indihome,mention,0,twitter,,,,IndiHome
gdidot,@indihomecare,mention,0,twitter,,,,IndiHome
indihome,@baesoblu,mention,0,twitter,,,,IndiHome
moanquietly,@dodoy0016,mention,0,twitter,,,,IndiHome
indihome,@limeanb,mention,0,twitter,,,,IndiHome
indihome,@yaudahlahpasrah,mention,0,twitter,,,,IndiHome
jsjisungie,@indihome,mention,0,twitter,,,,IndiHome
rosegumyy,@tanyarlfes,mention,0,twitter,,,,IndiHome
lalalandcho,@indihomecare,mention,0,twitter,,,,IndiHome
lalalandcho,@indihomecar,mention,0,twitter,,,,IndiHome
djxdie1,@indihome,mention,0,twitter,,,,IndiHome
indihome,@selips_,mention,0,twitter,,,,IndiHome
indihome,@beacvka,mention,0,twitter,,,,IndiHome
kyeomyoongi,@indihome,mention,0,twitter,,,,IndiHome
indihome,@xsyemud,mention,0,twitter,,,,IndiHome
totojuro,@indihomecare,mention,0,twitter,,,,IndiHome
fol1eadeux,@indihome,mention,0,twitter,,,,IndiHome
fol1eadeux,@angelliestblood,mention,0,twitter,,,,IndiHome
indihome,@voir_etoiles,mention,0,twitter,,,,IndiHome
voir_etoiles,@indihomecare,mention,0,twitter,,,,IndiHome
parctise,@indihome,mention,0,twitter,,,,IndiHome
daazouu,@leanongyuu,mention,0,twitter,,,,IndiHome
daazouu,@gyurnb,mention,0,twitter,,,,IndiHome
pafu2nya2,@indihomecare,mention,0,twitter,,,,IndiHome
joh_jaem,@indihomecare,mention,0,twitter,,,,IndiHome
deyrsd,@veescoria,mention,0,twitter,,,,IndiHome
joh_jaem,@indihome,mention,0,twitter,,,,IndiHome
hafizayrto10212,@indihome,mention,0,twitter,,,,IndiHome
kzryx,@doyoungii,mention,0,twitter,,,,IndiHome
imnotwaterbruh,@zulpskech,mention,0,twitter,,,,IndiHome
xcestita,@indihome,mention,0,twitter,,,,IndiHome
kzryx,@choco_banillax,mention,0,twitter,,,,IndiHome
chandrafrn,@indihome,mention,0,twitter,,,,IndiHome
indihome,@choco_banillax,mention,0,twitter,,,,IndiHome
jujudumpiee,@indihome,mention,0,twitter,,,,IndiHome
filmanlidinn,@indihome,mention,0,twitter,,,,IndiHome
saipudinasep09,@indihome,mention,0,twitter,,,,IndiHome
choco_banillax,@indihomecare,mention,0,twitter,,,,IndiHome
widi_cahyono,@indihome,mention,0,twitter,,,,IndiHome
latteamourz,@indihomecare,mention,0,twitter,,,,IndiHome
rizki_tamaa,@indihome,mention,0,twitter,,,,IndiHome
destroyer1555,@indihome,mention,0,twitter,,,,IndiHome
rizki_tamaa,@cherryyaaa0808,mention,0,twitter,,,,IndiHome
hi_wtrmlnsgr,@indihomecare,mention,0,twitter,,,,IndiHome
indihome,@sunghowibu,mention,0,twitter,,,,IndiHome
echizenryou99,@indihome,mention,0,twitter,,,,IndiHome
rubyejanne,@indihome,mention,0,twitter,,,,IndiHome
indihome,@jalunoeradi,mention,0,twitter,,,,IndiHome
iniuserberisik,@indihome,mention,0,twitter,,,,IndiHome
wolfwheelers,@indihome,mention,0,twitter,,,,IndiHome
melaaniss,@indihome,mention,0,twitter,,,,IndiHome
mujiatimujiat13,@indihome,mention,0,twitter,,,,IndiHome
ikatpinggank,@indihomecare,mention,0,twitter,,,,IndiHome
ikatpinggank,@indihome,mention,0,twitter,,,,IndiHome
joonqdunk,@indihome,mention,0,twitter,,,,IndiHome
itaadori,@indihomecare,mention,0,twitter,,,,IndiHome
indihome,@djxdie1,mention,0,twitter,,,,IndiHome
inmytoilet,@indihomecare,mention,0,twitter,,,,IndiHome
starkwintrfl,@indihome,mention,0,twitter,,,,IndiHome
alebelpuza,@iniminneo,mention,0,twitter,,,,IndiHome
alebelpuza,@my_name_mmt,mention,0,twitter,,,,IndiHome
alebelpuza,@aries_tiyanto,mention,0,twitter,,,,IndiHome
alebelpuza,@dddeellaa,mention,0,twitter,,,,IndiHome
johnten1391387,@indihome,mention,0,twitter,,,,IndiHome
indihome,@bokevm,mention,0,twitter,,,,IndiHome
indihome,@shonderf,mention,0,twitter,,,,IndiHome
arzachel0405,@indihomecare,mention,0,twitter,,,,IndiHome
arzachel0405,@indihome,mention,0,twitter,,,,IndiHome
indihome,@starkwintrfl,mention,0,twitter,,,,IndiHome
indi35wawan,@indihome,mention,0,twitter,,,,IndiHome
indihome,@gakbukadm,mention,0,twitter,,,,IndiHome
kpmahardika,@indihome,mention,0,twitter,,,,IndiHome
imnotwaterbruh,@dw_gre,mention,0,twitter,,,,IndiHome
imnotwaterbruh,@oneourly,mention,0,twitter,,,,IndiHome
the_julian27,@indihome,mention,0,twitter,,,,IndiHome
sweetbayma21866,@indihomecare,mention,0,twitter,,,,IndiHome
channeref,@indihome,mention,0,twitter,,,,IndiHome
oneourly,@dw_gre,mention,0,twitter,,,,IndiHome
oneourly,@indihome,mention,0,twitter,,,,IndiHome
alouniverse,@indihome,mention,0,twitter,,,,IndiHome
angelliestblood,@indihome,mention,0,twitter,,,,IndiHome
the_julian27,@indihomecare,mention,0,twitter,,,,IndiHome
indihome,@jihoonisgf,mention,0,twitter,,,,IndiHome
watashibemo,@riazbaby,mention,0,twitter,,,,IndiHome
watashibemo,@indihome,mention,0,twitter,,,,IndiHome
luvbtsonly,@iniminneo,mention,0,twitter,,,,IndiHome
luvbtsonly,@rusmtic,mention,0,twitter,,,,IndiHome
luvbtsonly,@grmedy,mention,0,twitter,,,,IndiHome
luvbtsonly,@eadged,mention,0,twitter,,,,IndiHome
darmiko88,@iniminneo,mention,0,twitter,,,,IndiHome
darmiko88,@wawan19101974,mention,0,twitter,,,,IndiHome
darmiko88,@citra30898,mention,0,twitter,,,,IndiHome
darmiko88,@darafatika_,mention,0,twitter,,,,IndiHome
indihome,@tahp73,mention,0,twitter,,,,IndiHome
indihome,@ajibnangs,mention,0,twitter,,,,IndiHome
marsyamalina,@indihome,mention,0,twitter,,,,IndiHome
marsyamalina,@indihomecare,mention,0,twitter,,,,IndiHome
kisutboi,@indihome,mention,0,twitter,,,,IndiHome
tahp73,@indihome,mention,0,twitter,,,,IndiHome
tahp73,@indihomecare,mention,0,twitter,,,,IndiHome
tahp73,@ajibnangs,mention,0,twitter,,,,IndiHome
wenbbie,@phantofopera00,mention,0,twitter,,,,IndiHome
wenbbie,@ailurophilum,mention,0,twitter,,,,IndiHome
wenbbie,@alqasyimi,mention,0,twitter,,,,IndiHome
wenbbie,@indepensumatera,mention,0,twitter,,,,IndiHome
indihome,@_hirotariki,mention,0,twitter,,,,IndiHome
kleirrss,@indihome,mention,0,twitter,,,,IndiHome
bokevm,@henzdery,mention,0,twitter,,,,IndiHome
indihome,@thelostspore31,mention,0,twitter,,,,IndiHome
baekvoc,@indihome,mention,0,twitter,,,,IndiHome
emmammemmi,@indihome,mention,0,twitter,,,,IndiHome
watch_mitsu,@indihome,mention,0,twitter,,,,IndiHome
clyzkdln,@indihome,mention,0,twitter,,,,IndiHome
indihome,@anaswillem,mention,0,twitter,,,,IndiHome
indihome,@iniziak,mention,0,twitter,,,,IndiHome
indihome,@luslolly,mention,0,twitter,,,,IndiHome
indihome,@mi9gles,mention,0,twitter,,,,IndiHome
eadged,@iniminneo,mention,0,twitter,,,,IndiHome
eadged,@rusmtic,mention,0,twitter,,,,IndiHome
eadged,@grmedy,mention,0,twitter,,,,IndiHome
eadged,@eadged,mention,0,twitter,,,,IndiHome
reryerie,@baseconvo,mention,0,twitter,,,,IndiHome
suirets,@indihome,mention,0,twitter,,,,IndiHome
indihome,@kbandjaya,mention,0,twitter,,,,IndiHome
gakbukadm,@sbyfess,mention,0,twitter,,,,IndiHome
indihome,@zakhhyy,mention,0,twitter,,,,IndiHome
indihome,@king_juanda,mention,0,twitter,,,,IndiHome
indihome,@parkdhyna,mention,0,twitter,,,,IndiHome
syalalalanoob,@indihomecare,mention,0,twitter,,,,IndiHome
syalalalanoob,@indihome,mention,0,twitter,,,,IndiHome
eerseptian,@indihomecare,mention,0,twitter,,,,IndiHome
bluesalviq,@indihome,mention,0,twitter,,,,IndiHome
xbdwhx,@indihome,mention,0,twitter,,,,IndiHome
telkomsel,@oneourly,mention,0,twitter,,,,IndiHome
rapnotrap,@indihome,mention,0,twitter,,,,IndiHome
astymt,@indihome,mention,0,twitter,,,,IndiHome
anaswillem,@indihome,mention,0,twitter,,,,IndiHome
rbigbass,@indihome,mention,0,twitter,,,,IndiHome
t_tazzzzz,@indihome,mention,0,twitter,,,,IndiHome
hmbhay,@indihomecare,mention,0,twitter,,,,IndiHome
jihoonisgf,@indihomecare,mention,0,twitter,,,,IndiHome
ofapplee,@roblox_fess,mention,0,twitter,,,,IndiHome
indihome,@wishieusha,mention,0,twitter,,,,IndiHome
fayza_rasyid,@iniminneo,mention,0,twitter,,,,IndiHome
fayza_rasyid,@maryaniruhukail,mention,0,twitter,,,,IndiHome
fayza_rasyid,@imkiaaaaaa7,mention,0,twitter,,,,IndiHome
fayza_rasyid,@reyhanzkt1,mention,0,twitter,,,,IndiHome
indihome,@chaomieong,mention,0,twitter,,,,IndiHome
rikarifanti84,@iniminneo,mention,0,twitter,,,,IndiHome
rikarifanti84,@murdhany88,mention,0,twitter,,,,IndiHome
rikarifanti84,@andayany82,mention,0,twitter,,,,IndiHome
rikarifanti84,@fannyafrizal86,mention,0,twitter,,,,IndiHome
yayemiko,@indihome,mention,0,twitter,,,,IndiHome
mellyandafa,@indihome,mention,0,twitter,,,,IndiHome
indihome,@mellyandafa,mention,0,twitter,,,,IndiHome
marcajovven,@indihomecare,mention,0,twitter,,,,IndiHome
yvainnneee,@indihomecare,mention,0,twitter,,,,IndiHome
yvainnneee,@indihome,mention,0,twitter,,,,IndiHome
haonly_1,@indihome,mention,0,twitter,,,,IndiHome
mellyandafa,@indihomecare,mention,0,twitter,,,,IndiHome
ccalicocatch,@indihome,mention,0,twitter,,,,IndiHome
sytwarst8325,@indihome,mention,0,twitter,,,,IndiHome
king_juanda,@indihomecare,mention,0,twitter,,,,IndiHome
henry_properti,@90,mention,0,twitter,,,,IndiHome
grmedy,@iniminneo,mention,0,twitter,,,,IndiHome
grmedy,@rusmtic,mention,0,twitter,,,,IndiHome
grmedy,@benvtur,mention,0,twitter,,,,IndiHome
grmedy,@eadged,mention,0,twitter,,,,IndiHome
indihome,@sytwarst8325,mention,0,twitter,,,,IndiHome
telkomsel,@minggumalam6282,mention,0,twitter,,,,IndiHome
indihome,@o3owie,mention,0,twitter,,,,IndiHome
blesphemie,@indihome,mention,0,twitter,,,,IndiHome
spritesoup,@indihomecare,mention,0,twitter,,,,IndiHome
sabrinawm_,@indihomecare,mention,0,twitter,,,,IndiHome
dhiyailman69442,@indihome,mention,0,twitter,,,,IndiHome
spritesoup,@indihome,mention,0,twitter,,,,IndiHome
nabilahasna01,@indihome,mention,0,twitter,,,,IndiHome
tiaraayuni72810,@indihome,mention,0,twitter,,,,IndiHome
itspeachyqie,@indihome,mention,0,twitter,,,,IndiHome
itspeachyqie,@abcdefghsnlizzh,mention,0,twitter,,,,IndiHome
jaeminnn813,@indihome,mention,0,twitter,,,,IndiHome
indihome,@cheowin,mention,0,twitter,,,,IndiHome
indihome,@micasaoyou,mention,0,twitter,,,,IndiHome
hidadih,@indihomecare,mention,0,twitter,,,,IndiHome
k6gqkdc64x,@indihomecare,mention,0,twitter,,,,IndiHome
k6gqkdc64x,@indihome,mention,0,twitter,,,,IndiHome
ji_woongderful,@indihome,mention,0,twitter,,,,IndiHome
insanperdana96,@indihomecare,mention,0,twitter,,,,IndiHome
kiinsss,@indihome,mention,0,twitter,,,,IndiHome
lemoneath,@indihome,mention,0,twitter,,,,IndiHome
kang_jidek,@telkomsel,mention,0,twitter,,,,IndiHome
indihome,@fauzikusmin,mention,0,twitter,,,,IndiHome
indihome,@byulaphrodite,mention,0,twitter,,,,IndiHome
fauzikusmin,@indihome,mention,0,twitter,,,,IndiHome
fauzikusmin,@indihomecare,mention,0,twitter,,,,IndiHome
micasaoyou,@indihome,mention,0,twitter,,,,IndiHome
samsoelsmith,@indihome,mention,0,twitter,,,,IndiHome
indihome,@whileinsfocus,mention,0,twitter,,,,IndiHome
indihome,@icaicungg_,mention,0,twitter,,,,IndiHome
indihome,@samsoelsmith,mention,0,twitter,,,,IndiHome
indihome,@rioriojaya21,mention,0,twitter,,,,IndiHome
hery0823,@indihome,mention,0,twitter,,,,IndiHome
hardha123,@indihome,mention,0,twitter,,,,IndiHome
